"","time","lat","lon","address","site_number","no2","o3","pm25","source","year","month","day"
"190","2019-07-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041529,NA,"EPA",2019,7,10
"191","2019-07-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.0456,NA,"EPA",2019,7,11
"192","2019-07-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052647,NA,"EPA",2019,7,12
"193","2019-07-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052471,NA,"EPA",2019,7,13
"194","2019-07-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051,NA,"EPA",2019,7,14
"195","2019-07-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052188,NA,"EPA",2019,7,18
"196","2019-07-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047882,NA,"EPA",2019,7,19
"197","2019-07-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047941,NA,"EPA",2019,7,20
"198","2019-07-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045118,NA,"EPA",2019,7,21
"199","2019-07-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045765,NA,"EPA",2019,7,22
"200","2019-07-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047706,NA,"EPA",2019,7,23
"201","2019-07-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053706,NA,"EPA",2019,7,24
"202","2019-07-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.057765,NA,"EPA",2019,7,25
"203","2019-07-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.061412,NA,"EPA",2019,7,26
"204","2019-07-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.063471,NA,"EPA",2019,7,27
"205","2019-07-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053059,NA,"EPA",2019,7,28
"206","2019-07-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053,NA,"EPA",2019,7,29
"207","2019-07-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044824,NA,"EPA",2019,7,30
"208","2019-07-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044235,NA,"EPA",2019,7,31
"209","2019-08-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046059,NA,"EPA",2019,8,1
"210","2019-08-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049294,NA,"EPA",2019,8,2
"211","2019-08-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055882,NA,"EPA",2019,8,3
"212","2019-08-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054353,NA,"EPA",2019,8,4
"213","2019-08-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050706,NA,"EPA",2019,8,5
"214","2019-08-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.056294,NA,"EPA",2019,8,6
"215","2019-08-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046294,NA,"EPA",2019,8,7
"216","2019-08-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049412,NA,"EPA",2019,8,8
"217","2019-08-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044882,NA,"EPA",2019,8,9
"218","2019-08-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039941,NA,"EPA",2019,8,10
"219","2019-08-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048647,NA,"EPA",2019,8,11
"220","2019-08-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044706,NA,"EPA",2019,8,12
"221","2019-08-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049941,NA,"EPA",2019,8,13
"222","2019-08-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050471,NA,"EPA",2019,8,14
"223","2019-08-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048824,NA,"EPA",2019,8,15
"224","2019-08-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.05,NA,"EPA",2019,8,16
"225","2019-08-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047176,NA,"EPA",2019,8,17
"226","2019-08-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049471,NA,"EPA",2019,8,18
"227","2019-08-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044706,NA,"EPA",2019,8,19
"228","2019-08-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040176,NA,"EPA",2019,8,20
"229","2019-08-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041647,NA,"EPA",2019,8,21
"230","2019-08-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041294,NA,"EPA",2019,8,22
"231","2019-08-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045529,NA,"EPA",2019,8,23
"232","2019-08-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042941,NA,"EPA",2019,8,24
"233","2019-08-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053471,NA,"EPA",2019,8,25
"234","2019-08-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.054824,NA,"EPA",2019,8,26
"235","2019-08-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043588,NA,"EPA",2019,8,27
"236","2019-08-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044118,NA,"EPA",2019,8,28
"237","2019-08-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046294,NA,"EPA",2019,8,29
"238","2019-08-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044118,NA,"EPA",2019,8,30
"239","2019-08-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.0434,NA,"EPA",2019,8,31
"240","2019-09-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044,NA,"EPA",2019,9,1
"241","2019-09-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044765,NA,"EPA",2019,9,2
"242","2019-09-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049471,NA,"EPA",2019,9,3
"243","2019-09-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045941,NA,"EPA",2019,9,4
"244","2019-09-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047529,NA,"EPA",2019,9,5
"245","2019-09-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049941,NA,"EPA",2019,9,6
"246","2019-09-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045765,NA,"EPA",2019,9,7
"247","2019-09-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042765,NA,"EPA",2019,9,8
"248","2019-09-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038882,NA,"EPA",2019,9,9
"249","2019-09-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034588,NA,"EPA",2019,9,10
"250","2019-09-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033647,NA,"EPA",2019,9,11
"251","2019-09-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036765,NA,"EPA",2019,9,12
"252","2019-09-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.037471,NA,"EPA",2019,9,13
"253","2019-09-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043882,NA,"EPA",2019,9,14
"254","2019-09-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049882,NA,"EPA",2019,9,15
"255","2019-09-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045059,NA,"EPA",2019,9,16
"256","2019-09-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042529,NA,"EPA",2019,9,17
"257","2019-09-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044059,NA,"EPA",2019,9,18
"258","2019-09-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.04,NA,"EPA",2019,9,19
"259","2019-09-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032412,NA,"EPA",2019,9,20
"260","2019-09-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032059,NA,"EPA",2019,9,21
"261","2019-09-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038765,NA,"EPA",2019,9,22
"262","2019-09-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032588,NA,"EPA",2019,9,23
"263","2019-09-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035529,NA,"EPA",2019,9,24
"264","2019-09-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032882,NA,"EPA",2019,9,25
"265","2019-09-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039294,NA,"EPA",2019,9,26
"266","2019-09-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032353,NA,"EPA",2019,9,27
"267","2019-09-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028647,NA,"EPA",2019,9,28
"268","2019-09-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028471,NA,"EPA",2019,9,29
"269","2019-09-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024,NA,"EPA",2019,9,30
"270","2019-10-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024941,NA,"EPA",2019,10,1
"271","2019-10-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024824,NA,"EPA",2019,10,2
"272","2019-10-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.014765,NA,"EPA",2019,10,3
"273","2019-10-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030235,NA,"EPA",2019,10,4
"274","2019-10-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035529,NA,"EPA",2019,10,5
"275","2019-10-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035118,NA,"EPA",2019,10,6
"276","2019-10-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033765,NA,"EPA",2019,10,7
"277","2019-10-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046824,NA,"EPA",2019,10,8
"278","2019-10-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029706,NA,"EPA",2019,10,9
"279","2019-10-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.021353,NA,"EPA",2019,10,10
"280","2019-10-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032,NA,"EPA",2019,10,11
"281","2019-10-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035882,NA,"EPA",2019,10,12
"282","2019-10-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042118,NA,"EPA",2019,10,13
"283","2019-10-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036,NA,"EPA",2019,10,14
"284","2019-10-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036588,NA,"EPA",2019,10,15
"285","2019-10-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036385,NA,"EPA",2019,10,18
"286","2019-10-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041882,NA,"EPA",2019,10,19
"287","2019-10-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038765,NA,"EPA",2019,10,20
"288","2019-10-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038176,NA,"EPA",2019,10,21
"289","2019-10-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038176,NA,"EPA",2019,10,22
"290","2019-10-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038941,NA,"EPA",2019,10,23
"291","2019-10-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.026118,NA,"EPA",2019,10,24
"292","2019-10-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031529,NA,"EPA",2019,10,25
"293","2019-10-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033588,NA,"EPA",2019,10,26
"294","2019-10-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.023353,NA,"EPA",2019,10,27
"295","2019-10-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.021059,NA,"EPA",2019,10,28
"296","2019-10-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027941,NA,"EPA",2019,10,29
"297","2019-10-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024118,NA,"EPA",2019,10,30
"298","2019-10-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030765,NA,"EPA",2019,10,31
"299","2019-11-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035,NA,"EPA",2019,11,1
"300","2019-11-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034118,NA,"EPA",2019,11,2
"301","2019-11-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039235,NA,"EPA",2019,11,3
"302","2019-11-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046176,NA,"EPA",2019,11,4
"303","2019-11-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040529,NA,"EPA",2019,11,5
"304","2019-11-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.023647,NA,"EPA",2019,11,6
"305","2019-11-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.019824,NA,"EPA",2019,11,7
"306","2019-11-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.017647,NA,"EPA",2019,11,8
"307","2019-11-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029882,NA,"EPA",2019,11,9
"308","2019-11-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029412,NA,"EPA",2019,11,10
"309","2019-11-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027615,NA,"EPA",2019,11,11
"310","2019-11-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027882,NA,"EPA",2019,11,12
"311","2019-11-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033824,NA,"EPA",2019,11,13
"312","2019-11-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034294,NA,"EPA",2019,11,14
"313","2019-11-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036176,NA,"EPA",2019,11,15
"314","2019-11-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035,NA,"EPA",2019,11,16
"315","2019-11-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035118,NA,"EPA",2019,11,17
"316","2019-11-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039471,NA,"EPA",2019,11,18
"317","2019-11-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045706,NA,"EPA",2019,11,19
"318","2019-11-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.025882,NA,"EPA",2019,11,20
"319","2019-11-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.017059,NA,"EPA",2019,11,21
"320","2019-11-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.018235,NA,"EPA",2019,11,22
"321","2019-11-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035765,NA,"EPA",2019,11,23
"322","2019-11-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.026059,NA,"EPA",2019,11,24
"323","2019-11-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035588,NA,"EPA",2019,11,25
"324","2019-11-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033882,NA,"EPA",2019,11,26
"325","2019-11-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031235,NA,"EPA",2019,11,27
"326","2019-11-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024,NA,"EPA",2019,11,28
"327","2019-11-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.021824,NA,"EPA",2019,11,29
"328","2019-11-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034059,NA,"EPA",2019,11,30
"329","2019-12-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033294,NA,"EPA",2019,12,1
"330","2019-12-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032353,NA,"EPA",2019,12,2
"331","2019-12-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038059,NA,"EPA",2019,12,3
"332","2019-12-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.025941,NA,"EPA",2019,12,4
"333","2019-12-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.03,NA,"EPA",2019,12,5
"334","2019-12-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030353,NA,"EPA",2019,12,6
"335","2019-12-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035176,NA,"EPA",2019,12,7
"336","2019-12-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031882,NA,"EPA",2019,12,8
"337","2019-12-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.021882,NA,"EPA",2019,12,9
"338","2019-12-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031353,NA,"EPA",2019,12,10
"339","2019-12-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.023765,NA,"EPA",2019,12,11
"340","2019-12-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033118,NA,"EPA",2019,12,12
"341","2019-12-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035882,NA,"EPA",2019,12,13
"342","2019-12-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034353,NA,"EPA",2019,12,14
"343","2019-12-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.020235,NA,"EPA",2019,12,15
"344","2019-12-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027059,NA,"EPA",2019,12,16
"345","2019-12-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033529,NA,"EPA",2019,12,17
"346","2019-12-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033294,NA,"EPA",2019,12,18
"347","2019-12-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032176,NA,"EPA",2019,12,19
"348","2019-12-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031706,NA,"EPA",2019,12,20
"349","2019-12-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038,NA,"EPA",2019,12,21
"350","2019-12-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029412,NA,"EPA",2019,12,22
"351","2019-12-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031647,NA,"EPA",2019,12,23
"352","2019-12-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030882,NA,"EPA",2019,12,24
"353","2019-12-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029706,NA,"EPA",2019,12,25
"354","2019-12-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035941,NA,"EPA",2019,12,26
"355","2019-12-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.010471,NA,"EPA",2019,12,27
"356","2019-12-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031529,NA,"EPA",2019,12,28
"357","2019-12-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034059,NA,"EPA",2019,12,29
"358","2019-12-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038235,NA,"EPA",2019,12,30
"359","2019-12-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034917,NA,"EPA",2019,12,31
"360","2020-01-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031529,NA,"EPA",2020,1,1
"361","2020-01-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031059,NA,"EPA",2020,1,2
"362","2020-01-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031353,NA,"EPA",2020,1,3
"363","2020-01-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029647,NA,"EPA",2020,1,4
"364","2020-01-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035412,NA,"EPA",2020,1,5
"365","2020-01-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034882,NA,"EPA",2020,1,6
"366","2020-01-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031882,NA,"EPA",2020,1,7
"367","2020-01-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035294,NA,"EPA",2020,1,8
"368","2020-01-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035765,NA,"EPA",2020,1,9
"369","2020-01-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.023706,NA,"EPA",2020,1,10
"370","2020-01-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028941,NA,"EPA",2020,1,11
"371","2020-01-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033882,NA,"EPA",2020,1,12
"372","2020-01-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033471,NA,"EPA",2020,1,13
"373","2020-01-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032059,NA,"EPA",2020,1,14
